Id,Number,Category,Comment,Readability&Maintainability,Functionality,Design,Questions,Responses,NotUseful
49550690,1060,PullRequestReviewComment,"If memory serves me, we do need the default ctor for serialization.",,,,,,
50653748,1060,PullRequestReviewComment,:thumbsup:,,,,,,
54997886,1058,PullRequest,Fixes #1047,,,,,,
54922040,1057,PullRequest,Replaces #1042,,,,,,
54895988,1055,PullRequest,Added some content to help others.,,,,,,
54886710,1054,PullRequest,"Added some more info on where ""_issuesClient"" is obtained from following a recent Issue.",,,,,,
54636797,1051,PullRequest,I've added 2 tests and hope to add more. Just want to make sure that I am on the right track.fixes #1045],,,,,,
54623078,1050,PullRequest,Install-Package Microsoft.Owin.Security.OpenIdConnect,,,,,,
54603650,1049,PullRequest,"Closes #1021 Added base Enterprise ClientImplemented EnterpriseAdminStats client and response objectsAdded Observable implementationsAdded unit tests and integration testsAdded new [GitHubEnterpriseTest] marker for integration tests that require GitHub Enterprise, only discoverable when the integration test variable for GHE is setupAll convention tests, unit tests and integration tests are passing.",,,,,,
49419416,1049,PullRequestReviewComment,Nice spot! :heart:,,,,,,
49419814,1049,PullRequestReviewComment,:lipstick: clean this up,,,,,,
49420224,1049,PullRequestReviewComment,Could we swap these calls to `await ApiConnection.Get(endpoint)`?Might also need a `.ConfigureAwait(false)` if we're not doing this inside the connection...,,,,,,
49954683,1049,PullRequestReviewComment,"thoughts on how we could simplify this method?For reference, [here's] the signature from the docs:And it seems like we're stuck with getting a loose dictionary of values irrespective of the endpoint we use.",,,,,,
49999570,1049,PullRequestReviewComment,"At first I wrote all the code based on the github API example, assuming the admin stats endpoint would always send back the ""collection of stats"" regardless of what you asked for, and if you only asked for say ""repos"" then the other items wouldnt be present (and thus would end up null in my c# object).But when doing the integration testing what i actually found was that only the ""All"" method returns back the outside collection (ie collection of stats entries), and all of the other ""specific"" requests only send back their specific json fragment and not the outer collection.  The API doc site only has the ""All"" example and not an example for say ""repo"" so this was a bit of an unexpected surprise :)Since I'd already coded it to have an Enum for the type of stats being requested, I took the ""easy"" way out and just populated the specific node in the AdminStats collection that is returned by the ALL stats call.  This meant there is 1 function, 1 return object (with field/s populated as appropriate), and an Enum to specify the type of stats you want.The alternative was to remove the enum and add specific functions for every type of request.  egand so on.As an end user I felt happy enough with the 1 function/1 return class/enum to specify what I want (most people would probably just request ALL stats anyway im assuming).  I felt like that was preferable to adding all the methods etc.  But a factor in that was the fact I'd already written most of the code that way...If you think it's more fitting with the rest of octokit.net, let me know and i can change it to the 11 specific functions for each request",,,,,,
50654246,1049,PullRequestReviewComment,"thanks for the extra context. I'm not feeling _strongly_ either way at this stage, I was just reflecting on how we don't really have a good example of another API that passes in an enum like this.For most of the existing API endpoints the parameters are bundled up into a single class - the `XYZRequest` overloads - but that's not really useful here. Whether you go with one method taking an enum of N values, or N methods each representing one endpoint, the only differences beyond the semantics are:- does one or the other make more sense to the consumer?- does one or the other make the implementation code easier or harder?For me, I think it's a little weird to always get an `AdminStats` response model back, even if I only asked for `users`. After the first time it failed, and I'd go ""ah, I want the `Users` property"" and update the code, but I'd love to :fire: the friction off completely.Do you think we'd get reuse from the existing response models you've created if we went down the ""one method per endpoint"" scenario? It's going to introduce more methods, but I think they'll be a lot more succinct (and simplify the tests a bit) if we can leverage the serialization cheats we've got to just get back the data we need.",,,,,,
50655171,1049,PullRequestReviewComment,"Do you think we'd get reuse from the existing response models you've created if we went down the ""one method per endpoint"" scenario? It's going to introduce more methods, but I think they'll be a lot more succinct (and simplify the tests a bit) if we can leverage the serialization cheats we've got to just get back the data we need.Yes the response models will all be re-usable, you can see in the switch statement I am basically already calling each endpoint and receiving its response object, im just populating the into the ""AdminStats"" parent collection and returning that.  As I think I said the main thing was that I'd already implemented it one way and then found out at integration testing that it behaves a bit differently when requesting specific stats vs all stats, and the api doc example only has one for the ""all"" case.  Writing individual methods is probably the way to go, it's just annoying that that means heaps more unit and integration tests, where the current tests can just `foreach` through the enum and cover all 11 request types in the one set of tests).  Ill stop being lazy and rework things to see how it looks :)",,,,,,
50655721,1049,PullRequestReviewComment,"all good, and understandable :grin:",,,,,,
51369321,1049,PullRequestReviewComment,:lipstick: duplicate sets of braces here,,,,,,
51403953,1049,PullRequestReviewComment,"ah nice pickup...  Just pushed up that fix, hopefully the builds work :grimacing:",,,,,,
54560103,1048,PullRequest,#1037,,,,,,
54555487,1047,PullRequest,#1032,,,,,,
54488044,1044,PullRequest,Fixes #1031,,,,,,
54485880,1043,PullRequest,…ositoriesClient #1034,,,,,,
48384667,1043,PullRequestReviewComment,:lipstick: move this up outside the `namespace` with the other `using`s,,,,,,
48384678,1043,PullRequestReviewComment,:lipstick: indenting,,,,,,
54484769,1042,PullRequest,Fixes #1035],,,,,,
54468744,1041,PullRequest,"As mentioned in #996 this is a follow up PR that tidies up all hardcoded HTTP headers used within Octokit.net, into the AcceptHeaders helper class that was added- Replaced all uses of hardcoded HTTP header strings to declare/use entries in the AcceptHeaders helper class, like the protected branches API header in #996 does- Left test methods alone (ie still hardcoding their expected accept strings) since we shouldn't share definitions between test and implementation code, probably shouldnt even share it between 1 test and anotherThis change was fairly precise/surgical in nature and all unit and integration tests are passing, so hopefully it's all good!",,,,,,
48384140,1041,PullRequestReviewComment,Let's name this something like `StableVersion` as its the replacement for the releases API now that's out of preview,,,,,,
48384290,1041,PullRequestReviewComment,This is related to [repository redirects] and then the latest stable version - could we rename it to something like `RedirectsPreviewThenStableVersionJson` ?,,,,,,
48384372,1041,PullRequestReviewComment,It can probably be cleaned up so that the defaults are loaded in...,,,,,,
54466482,1040,PullRequest,Fixes #1036 Updated.,,,,,,
48353731,1040,PullRequestReviewComment,This ensures that current consumers won't get null,,,,,,
48356056,1040,PullRequestReviewComment,See above,,,,,,
48381085,1040,PullRequestReviewComment,:thumbsup:,,,,,,
54442132,1039,PullRequest,"### IssueAlso has an `Id` and `Locked` [properties]. I tested the change in the `CanDeserializeIssue` method.### IssueEventPayloadDoesn't have a property `Assignee` or `Label`. GitHub only fire an event when an issue is opened, closed or re-opened. GitHub does not fire an event when assigning someone to the issue, assigning a label or a milestone (I tested manually on my test repository).### IssueEventsHas a `CommitUrl` [property]. I tested the change in the `CanDeserializeMergedEvent` method.**Note**: the documentation doesn't have the `CommitUrl` property yet but it is being returned by the API (I used `Fiddler` as my proxy to inspect what was returned).",,,,,,
54438962,1038,PullRequest,This is the script I was using to review and identify gaps in the current API implementation.It's not perfect (I'm not checking that clients actually implement the required routes) but I've already pulled out a number of tasks which fall into one of two buckets:- missing features- inconsistencies between the GitHub API and our implementation - mostly names of things at this stageI had a lengthy discussion about doing more of this in Roslyn over at  but this felt like a easier first step to tackle the problem.,,,,,,
136090976,1038,PullRequestReview,Best,,,,,,
54433195,1027,PullRequest,"As described in the documentation:- - - Issue comments are identified by `Id` instead of `Number`. I didn't add any tests as I only renamed parameters and modified XML comments,",,,,,,
54318439,1020,PullRequest,Fixes #615,,,,,,
48208090,1020,PullRequestReviewComment,Should we make this a bit clearer and use xml-doc notation on the `Credentials` property in here?,,,,,,
54198145,1019,PullRequest,per #1015.Top level client obsoleted.,,,,,,
48111712,1019,PullRequestReviewComment,:lipstick: Perhaps make this message a bit more concise: Notifications are now available under the Activities client. This will be removed in a future update.,,,,,,
48111720,1019,PullRequestReviewComment,See other comment about obsolete message,,,,,,
54192282,1018,PullRequest,"I found that we were tracking multiple versions of some dependencies under `packages`. This PR updates us to the latest version of the various dependencies we need:- `Microsoft.Bcl`, `Microsoft.Bcl.Build` and `Microsoft.Net.Http`- `NSubstitute` - tests which were throwing an exception needed to indicate the expected return type- `xUnit`Let's see if I've broken anything:- [x] verify AppVeyor build is green- [x] verify Travis build is green- [x] run integration tests locally- [x] tests can be run in VS2015",,,,,,
54190829,1017,PullRequest,"Fixes #1016 I discovered that `/repos/:owner/:repo/issues/events` was actually implemented in `IssuesEventsClient.GetAllForRepository` while `/repos/:owner/:repo/events` is implemented in `EventsClient.GetAllForRepository`.**Do we want to implement those two endpoints in the same class or are we happy to keep them separated as they're now?**I modified some entities:- `Issue` also has an `Id` and `Locked` [properties].- `IssueEventPayload` doesn't have a property `Assignee` or `Label.`. GitHub only fire an events when an issue is opened, closed or re-opened. GitHub does not fire an even when assigning someone to the issue, assigning a label or a milestone.- `IssueEvents` has a `CommitUrl` [property].Issue comments are identified by `Id`, not `Number`. I took the liberty to rename this wherever I found it.I'm testing the deserialization of the repository events in `EventsClientTests`. At the moment I'm also testing that some events are **not** being fired by GitHub so that those tests would break if GitHub started to fire them and we could implement them straight away. Concrete example: GitHub doesn't fire an event when un-starring a repository, in the test I star and unstar and test that I get only one event. **Is that over specification?**",,,,,,
54031491,1014,PullRequest,I am working in gitter to understand what to put in a seperate file of custom coding conventions for the project.But this should be here either way,,,,,,
53906004,1013,PullRequest,The backend API returns varying types of accounts with different sets ofproperties. This is the beginning of attempting to model that a bit moreclosely.,,,,,,
53834931,1012,PullRequest,keeping it all the same,,,,,,
53647094,1009,PullRequest,Fixes #1008 Added `Author` to `Release` response. Added integration test ensuring login is set on `Author` property.I noticed that some other properties are missing too:- `assets` (this is an object)- `tarball_url`- `zipball_url`Do we want to add those too?Sample response:,,,,,,
53554372,1007,PullRequest,"Fixes #1001 I made two changes:1. I updated `master` head with the new commit so that the PR is not mergeable (not sure if it's the best way to do this.2. The `Merge` method wasn't awaiting the API call so the exception couldn't be caught, I made the method `async` and I'm now awaiting the `PUT` request.",,,,,,
47488240,1007,PullRequestReviewComment,?,,,,,,
47489543,1007,PullRequestReviewComment,:+1: pushed another commit fixing this.,,,,,,
53549035,1006,PullRequest,:nit_picking:,,,,,,
53528677,1005,PullRequest,Just some minor code cleanup.,,,,,,
53523864,1004,PullRequest,"We are running GitHub Enterprise on premises so I was looking for a way to be able to run some of the integration tests against that.Following the existing patterns in the Helper class, I have made it so that if environment variable ""OCTOKIT_GITHUBENTERPRISEURL"" is set, this is used when setting up the GitHubClient returned by various helper methods...  If this environment variable is not present, the default GitHub URL is usedI am not fully across all the differences between Enterprise and github.com but certainly I just found out that the protected branches API (preview) is not yet in Enterprise 2.4.2.  So this does mean that some tests would fail when running on GitHub Enterprise, however it still seems like a useful capability to be able to target a GHE instance if/when required.  Since it's a non invasive change that shouldnt affect any other usages, I'm positing that it could be included (even if in an undocumented/unsupported capacity)Thoughts?",,,,,,
53510852,999,PullRequest,"This is some parity work as part of moving our OSS projects over to some dedicated resources on AppVeyor. I wanted to do this later in the week but it looks like webhooks weren't being delivered over the weekend, so let's fix this:- [x] moved this webhook to the `github-windows` org on AppVeyor- [x] verify builds are configured correctly- [x] verify PR is triggered- [x] confirm NuGet feed in README is correct- [x] filter out rogue `tools` package from being published- [ ] :fire: old build configurationcc",,,,,,
53500215,998,PullRequest,"It looks like Commitrer.cs has been moved to /Models/Common, and this old copy in Models/Response was left behind.  Identical contents to the one in /Models/Common and not referenced by any csproj files etc, so I think it should be safe to remove",,,,,,
53500153,997,PullRequest,"This replaces #970 (which replaced #936)As well as the original changes that removed the Merged property, Ive also removed MergeCommitSha as mentioned by  in #936 Ive actually added the `bool Merged` property back, with only a getter that returns `MergedAt.HasValue`  Happy with this?  Otherwise I could remove this property entirely and all consumers would have to do their own check for `MergedAt.HasValue`",,,,,,
53499269,996,PullRequest,"This Work-In-Progress PR adds support for the protected branches API, which is [currently in PREVIEW]## NotesThis is our first contribution to octokit.net so just let us know if anything isn't as desired etc... I've tried to comply with existing similar implementations, coding/comment styles, unit and integration tests and so on, so hopefully it isn't too far off the markSince the protected branches API is in preview, I wasn't sure if it's OK to be added, but we need this support for tooling we are writing and would rather contribute to upstream than use a local fork, unless we have to!  I did notice a couple of other preview features in the codebase.  I also saw that octokit.rb has implemented the protected branches functions, so hopefully this is OK## Implementation DetailsAt a high level the change involves:- Create new models for Branch Protection details- Add Protection element to existing Branch class- Existing GetBranch() and GetAllBranches() calls specify new preview accepts header so this data is returned- Added a new EditBranch() call, similar to other Edit() methods, that takes a BranchUpdate object specifying the protection settings/fields to change.  This is Patched into the Branch object/URI as per other similar examples- Modified existing tests for GetBranch() and GetAllBranches() calls to handle the accepts parameter now being specified- Added unit and integration tests for the branch protection features, which are all passing## To Do List- [X] ~~Haven't yet looked at what is required on the Octokit.Reactive project~~ Added new function, not sure if anything more to do?",,,,,,
47452152,996,PullRequestReviewComment,"As this is a response object, this will currently fail our checks for public setters.For serialization purposes, `protected set` will work fine - but we also define `ctors` (like in `Branch` above) for scenarios where you may need to set it up in a certain way.You can see these failures by running this from the repo root: .\build BuildApp .\build ConventionTests",,,,,,
47452164,996,PullRequestReviewComment,:arrow_up: as above,,,,,,
47452189,996,PullRequestReviewComment,I'm also seeing this property fail the convention test but this makes zero sense. Perhaps we're not liking `private set` here?,,,,,,
47454850,996,PullRequestReviewComment,"FYI this one is implemented similar to the IssueUpdate object with it's list of Labels.  Implemented as a List with public get and private set, then AddLabel() and ClearLabels() functions that manipulate the local private list.I guess the difference is that IssueUpdate is a Request model object, whilst in this case the RequiredStatusChecks are in the Response section?  I can make it protected rather than private I guess",,,,,,
47455774,996,PullRequestReviewComment,"I guess the difference is that IssueUpdate is a Request model object, whilst in this case the RequiredStatusChecks are in the Response section?That's exactly right - there's some `PATCH` specific behaviour around labels, and that's the solution we ended up with.For response object, I wouldn't worry about the `Add*` and `Clear*` methods - a `ctor` which accepts a collection to use is going to be easier for consumers to work with around testing...",,,,,,
47455799,996,PullRequestReviewComment,"Oops, can't actually set it to protected or a compile error occursI made a tweak to the convention tests to allow lists that have a private setter, let me know if that's OKSee this commit:",,,,,,
47455820,996,PullRequestReviewComment,Done:,,,,,,
47455830,996,PullRequestReviewComment,Done:,,,,,,
47456153,996,PullRequestReviewComment,Just saw the comment about `Add*` and `Clear*` methods so they have gone the way of the dodo now :),,,,,,
47469707,996,PullRequestReviewComment,Why should collection properties with private setters be mutable?,,,,,,
47469901,996,PullRequestReviewComment,This fails because the collection itself is mutable. It should be changed to an `IReadOnlyCollection`. The proposed fix makes no sense. There's already a different test that checks for setter access. :smile:,,,,,,
47473894,996,PullRequestReviewComment,"this change makes it so collection properties with private setters are NOT added to the mutable list.  Otherwise convention tests were failing saying that these properties werent obeying the Response object rulesThat said, this was just a possible fix that seemed to work for me... definitely looking for feedback from main contributors and can easily remove this commit if required (and try to find another way to satisfy the convention tests)",,,,,,
47474874,996,PullRequestReviewComment,"But this is totally out of scope for this test, and it actually makes it incorrect. This test checks that ""Response Models Have Read Only Collections"". Making it skip properties with private setters also makes it allow mutable collections, which defeats the test in the first place. There's already [a test that checks for non-public setters].",,,,,,
47475722,996,PullRequestReviewComment,"Sorry to jump in here before this goes further off the rails, but thanks  for reminding me about the intent of this test. has the mutable `Add`, `Remove` and `Clear` - so even if it's a read-only property, it can be manipulated arbitrarily after the object is created. We're trying to discourage that, so we use `IReadOnlyList` and then drop this change we should be able to get back to a green build...",,,,,,
47479420,996,PullRequestReviewComment,"Roger that, I'm the first to admit I haven't quite dealt with this many convention tests etc before, I was definitely hacking my way to success 😀I'll see what I can do with the Contexts collection and ditch this incorrect convention test modification",,,,,,
47774718,996,PullRequestReviewComment,This `const string` is duplicated in 3 methods. Could we declare it at the class level and use it?,,,,,,
47835614,996,PullRequestReviewComment,:thumbsup:,,,,,,
47855869,996,PullRequestReviewComment,"I was following an example I saw in another part of the code base where the preview header was defined each time, but I can change it to a class level. Should the unit tests use the same define or their own class level define or specify string  each time?",,,,,,
47867435,996,PullRequestReviewComment,"The licenses API? Yeah, there's two usages in `MiscellaneousClient` which could use a bit of :lipstick: to tidy up at some stage.Let's define a field on the test class which gets reused here, and then look at the other usages separately.",,,,,,
53467791,995,PullRequest,Targeting mono.- [x] Build App - [x] Run Unit Tests  - [x] Successfully build it on travis-ci- [x] Run test's on travis-ci,,,,,,
47438609,995,PullRequestReviewComment,"You shouldn't need this, the PCL assemblies are preinstalled on Travis.",,,,,,
47438621,995,PullRequestReviewComment,"This shouldn't be required, xbuild converts backslashes to slashes on Unix.",,,,,,
47438690,995,PullRequestReviewComment,"Mono 4.2 should support ToolsVersion 14.0, with which Mono did you test it?",,,,,,
47570853,995,PullRequestReviewComment,"I tried it and it doesn't work. Building project: ./Octokit-Mono.sln   xbuild  ./Octokit-Mono.sln /t:Build /tv:14.0 /v:m  /p:RestorePackages=""False"" >/p:Configuration=""Release"" >/logger:Fake.MsBuildLogger+ErrorLogger,""/home/travis/build/naveensrinivasan/octokit.net/tools/FAKE.Core/tools/FakeLib.dll"" xbuild  ./Octokit-Mono.sln /t:Build /tv:14.0 /v:m  /p:RestorePackages=""False"" >/p:Configuration=""Release"" >/logger:Fake.MsBuildLogger+ErrorLogger,""/home/travis/build/naveensrinivasan/octokit.net/tools/F>>AKE.Core/tools/FakeLib.dll"" XBuild Engine Version 12.0 Mono, Version 4.2.1.0 Copyright (C) 2005-2013 Various Mono authors MSBUILD: error MSBUILD0000: Unknown tools version: '14.0' . Known versions: '2.0' '3.0' '3.5' '4.0' '12.0' Running build failed. Error: Building ./Octokit-Mono.sln failed with exitcode 1.",,,,,,
47576812,995,PullRequestReviewComment,I tried this one also. It works on OSX but fails on linux for the same commit.OSX - linux -,,,,,,
47578036,995,PullRequestReviewComment,"I think you meant .If you look at the actual build log, the error there is from something completely unrelated (`System.TypeInitializationException: The type initializer for 'System.Collections.Generic.List'1' threw an exception. ---> System.Threading.ThreadAbortException:` during tests).",,,,,,
47578262,995,PullRequestReviewComment,"Interesting, thanks. Looks like the default `xbuild` script invokes xbuild 12.0, which is probably why this happens. Not sure if that's intended, I'll take a closer look.",,,,,,
47578778,995,PullRequestReviewComment,But it works on OSX and fails on linux. The same code. Do you know why? And when I include PCL it does not fail every time.,,,,,,
47579997,995,PullRequestReviewComment,"PCL has nothing to do with it, that's just a coincidence (the random ThreadAbortException looks like a Mono bug).",,,,,,
47580578,995,PullRequestReviewComment,OK. Thanks.,,,,,,
47726522,995,PullRequestReviewComment,Can you keep this `[Fact]` around with the `Skip` attribute set?,,,,,,
47727105,995,PullRequestReviewComment,:lipstick: this just seems to be some mixed up `\` and `/` path separators - can we unify these?,,,,,,
47834235,995,PullRequestReviewComment,"sorry, I should have been clearer here - these new entries are just duplicates of previous ones - can you :fire: them to simplify the diff?",,,,,,
47979641,995,PullRequestReviewComment,"Eh, I'll clean this up after `master` goes green again.",,,,,,
53337103,992,PullRequest,This is empty and isn't needed.,,,,,,
53327219,991,PullRequest,Fixed a parameter name that was misleading and documented the methods and properties.,,,,,,
47300538,991,PullRequestReviewComment,:lipstick: `The version of the product` (i.e. drop the `Gets`)?,,,,,,
47305080,991,PullRequestReviewComment,Ha! Ghost Doc. :stuck_out_tongue:,,,,,,
53263623,990,PullRequest,"Implemented methods for creating an authorization without having to specify an app clientid/clientsecret.These methods will ONLY work with username/password Basic Auth.Added a helper method to return a GitHub client using basic auth credentials as if you have both password and oauth token environment variables, you get credentials based on the oauth token.Fixes #969",,,,,,
47289607,990,PullRequestReviewComment,This PR is perfect so I'm going to nitpick on the extraneous line endings between the `return` statement and closing brace. :stuck_out_tongue:,,,,,,
47289674,990,PullRequestReviewComment,Remove the extra line break.,,,,,,
53219242,989,PullRequest,"I found myself on a fresh VM and realised I hadn't set up the test variables for Octokit.So I scripted it out in some rough PowerShell (indicating which are optional parameters for tests which are specific to features not everyone runs - like private repositories or application tests):When you run the same script again, it'll display your existing values and ask if you want to update them:Let me know if there's any way to make this experience a bit more friendly.- [x] let me actually review this before someone eagerly merges it- [x] set for your current session as well, so you don't go wondering why things didn't update- [x] can run all the integration tests again- [x] opt-out of basic authentication tests (it's optional)- [x] correctly differentiate where tests require Basic Auth- [x] open issues for now-muted tests- [x] link to issues in code",,,,,,
53212090,988,PullRequest,"I use [this script], and I'm not sure if anyone else is. If people want to bring that in, I can totally do that (or some sort of use-Octokit-to-cleanup meta experiment).![nothing-to-see-here]",,,,,,
53158711,987,PullRequest,Linqpad example fixes had reference to `SignatureResponse` which is now changed to `Committer` #983. This only fixes the specific file that is causing the build to fail.,,,,,,
53082302,986,PullRequest,"This should have been picked up earlier, but I didn't `[Obsolete]` the interface so the message didn't flow through the internals to reach the `GetArchiveLink` overloads.So let's get this into the next release:- [x] rebase once `master` is green again",,,,,,
52972108,985,PullRequest,"This is the first step in me rewriting the HTTP internals of Octokit as discussed in #984 - I've gone through this exercise a few times, and I think this is now simple enough to share with the world and actually commit to.This is targeting a branch named `http-client-milestone` instead of `master` so I can work on this alongside other stuff - and others can get involved to hash out the API in parallel with Important Things™.What this PR is about:- showing what the new flow for creating a `GitHubClient` looks like- rewriting the internals to then use the new HTTP bits- getting tests passing againWhat this PR _isn't_ about:- determining the obsoletion steps - I've used `[Obsolete]` here to help with refactoring, however nothing is set in stone- new features - I've used `Timeout` as an example property because it came up in #965 and I'd really like to avoid adding more `ctor` parameters to `GitHubClient`What I'm looking for feedback on:- is setup too verbose? I'm going back and forth with  on how much of the simpler `ctors` for `GitHubClient` we keep around, but see the `Monkey` test for what the new setup looks like right now- how much backwards compatibility do others care about here?Checklist:- [ ] gather feedback  - [ ] Ensure `ClientInfo` values are copied when creating `HttpClient`  - [x] Port existing setup for now, don't introduce new concepts like `Timeout`  - [x] Move required properties into `ctor` overloads- [ ] reflect, update samples- [ ] rewrite intro docs?",,,,,,
52925724,981,PullRequest,"### octokit/octokit.net now has a Chat Room on Gitter has just created a chat room. You can visit it here: [].This pull-request adds this badge to your README.md:[![Gitter]]If my aim is a little off, please [let me know].Happy chatting.PS: [Click here] if you would prefer not to receive automatic pull-requests from Gitter in future.",,,,,,
52924537,980,PullRequest,This is no longer supported due to the redirect work implemented in #808 and shipped in `v0.14` - and given `v0.17` is now shipping let's :fire: this member finally...,,,,,,
52923444,979,PullRequest,Included the beta nuget package location,,,,,,
46903079,979,PullRequestReviewComment,Unstable NuGet packages that track the `master` branch of this repository are available at,,,,,,
52921159,978,PullRequest,"This was renamed from `.ide` when VS2015 was released, but for some reason I've only noticed it now.I'll leave the old rule around for now, because it's harmless.",,,,,,
46898966,977,PullRequestReviewComment,"The convention with previous release entries has been ""#PR via "" - could you bring the #PR forward for each item?",,,,,,
46899089,977,PullRequestReviewComment,I'll fix it.,,,,,,
46899473,977,PullRequestReviewComment,Double ## here,,,,,,
52915901,976,PullRequest,This supersedes #934 and fixes merge conflicts.,,,,,,
52798233,975,PullRequest,trying to fix#966,,,,,,
46787258,975,PullRequestReviewComment,:lipstick: perhaps make this singular i.e. `LatestRelease`,,,,,,
52786991,974,PullRequest,Overrided `ToString` methods for `ApiException` and `ApiError`Fixes #945 I'm not really sure about format though. Right now `ToString` produces the following output: - [x] agree on message format- [x] update current message format if needed,,,,,,
47184860,974,PullRequestReviewComment,:lipstick: this namespace doesn't seem necessary,,,,,,
47197464,974,PullRequestReviewComment,"yup, it doesn't. Deleted.",,,,,,
52771342,973,PullRequest,Generate nuget packages on appveyor is something that will help consuming the latest master build without waiting for a release For example in this   the consumer of the package had to go through the hazzle of building nuget locally to test this. I was enable to enable the nuget packages on my appveyor builds As part of this PR the main appveyor build settings page has to be updated with a meaningful nuget name which I think is owned by  Here is mineAfter updating that we could include that in the README.md so that anyone can consume the latest builds.,,,,,,
46767513,973,PullRequestReviewComment,"I'm not 100% clear on this value - if this is disabled, it would mean packages aren't created for PRs - which is the inspiration for this change. Or am I mis-understanding something?",,,,,,
52769962,972,PullRequest,This will fix the Unicode Json serialization bug .When I was looking at the code I realized there was already a fix with a PR  .Reused the same code for this fix.,,,,,,
52460682,970,PullRequest,This continues the work started in PR #936. That PR was abandoned so I'm creating a new branch that people can PR into to complete this work.Closes #936,,,,,,
51612663,965,PullRequest,The `HttpClient` does not take the `Timeout` argument which by default is 100 seconds. Implemented a change where the user has an option to provide the timeout. This is to address the #963.,,,,,,
46176105,965,PullRequestReviewComment,Please separate methods with newlines.,,,,,,
46176140,965,PullRequestReviewComment,Add a space after the comma.,,,,,,
46176186,965,PullRequestReviewComment,Newline between previous method and start of this one.,,,,,,
46176215,965,PullRequestReviewComment,No need for two newlines though. :stuck_out_tongue:,,,,,,
46176409,965,PullRequestReviewComment,"This comment isn't accurate. The parameter is a `TimeSpan`, not an integer representing milliseconds.",,,,,,
50076825,961,PullRequest,Included the travis CI for the coreclr builds.,,,,,,
46906574,961,PullRequestReviewComment,This should be the final URL -  - could you update this badge?,,,,,,
46907329,961,PullRequestReviewComment,You could update it when you get a travis-ci setup for octokit.net . I won't know the exact URL until one is setup.,,,,,,
46908227,961,PullRequestReviewComment,"Do you see the ""No builds for this repository"" message at that above URL?",,,,,,
49760616,960,PullRequest,This PR adds experimental support for targeting .NET Core. There's also some extra niceness in here about being able to target - [ ] can build on AppVeyor- [ ] add .NET Core support to Octokit package- [ ] add .NET Core support to Octokit.Reactive package- [ ] target platforms in `project.json` to reduce need for managing multiple projects (and the various project hacks)- [ ] what about executing tests locally? in CI?,,,,,,
43963364,960,PullRequestReviewComment,Why was this file removed?,,,,,,
43982441,960,PullRequestReviewComment,Duplicated file (it's also under `Models/Common`) - the new `project.json` file found this twice and it triggered a compilation error.,,,,,,
49751683,959,PullRequest,The client.Repository.Content.GetAllContents #800  does not allow getting root folders for Branches. This fix would allow the users to pass null/empty strings for the path which will address the issue.,,,,,,
139852988,959,PullRequestReview,Provide the solution for this,,,,,,
46185797,959,PullRequestReviewComment,"I would reorder `path` and `reference`. The reason is the other overload to this method takes in `owner`, `name`, `reference`. If the user is calling that overload, then decides, no, they want to call this one, they only need to tack on the `path` parameter. They don't need to re-order parameters. Based on my experience, this is a common source of API call errors.",,,,,,
46185845,959,PullRequestReviewComment,Remove extraneous newline here.,,,,,,
204724781,959,PullRequestReviewComment,"path parameter is not accepting any special char like '#' and space. I am trying to retrieve files form directory and i am getting not found exception and under same root directory it is getting all file which does not have any special char.I have two sub directories : 1) C# Code  and 2) TestApp. i am able to access TestApp but not ""C# Code"" as it is throwing not found exception. suggest me any solution for this as i am not able to rename the directory sue to some reason.",,,,,,
49599998,957,PullRequest,Just extracting a couple of outstanding PRs which are basically ready to merge.Supersedes #947Supersedes #937Supersedes #935Fixes #938Fixes #910Fixes #839cc,,,,,,
49509410,956,PullRequest,- [x] can build under VS2015 locally- [x] can build on AppVeyor- [x] `netcore45` -> `netcore451` target it any more- [x] test and verify standard version can build and test this- [x] docs- [x] CI back to green- [x] run integration tests- [x] test preview package in a Store app,,,,,,
49360017,955,PullRequest,Searching tha code docs.,,,,,,
43577720,955,PullRequestReviewComment,I would prefer code that would compile. This one will fail to compile because there is duplication of `In`,,,,,,
43795898,955,PullRequestReviewComment,:thumbsup: I think we should keep this second line around instead of both,,,,,,
43807525,955,PullRequestReviewComment,Done.,,,,,,
49332733,954,PullRequest,Search dem users.Replaces #952,,,,,,
43570779,954,PullRequestReviewComment,done.,,,,,,
49329809,952,PullRequest,"Search dem users documentation.Edit: something gone wrong with the commit history, sorry!",,,,,,
49160087,951,PullRequest,Let me kickstart my documentation contribution with this PR.Relates to #948Let me know what you want me to improve on./cc This PR negates #950,,,,,,
43551329,951,PullRequestReviewComment,If we're demonstrating `DateRange` here could we drop this usage and just include `DateRange.Between` here?,,,,,,
43551712,951,PullRequestReviewComment,"That's cool...Whilst I was writing this, I was thinking... will you want us to describe the `daterange` class as this is a documentation, or for now will we simply expand on the documentation as and when?",,,,,,
43552668,951,PullRequestReviewComment,This seems a bit basic - could we jazz this up a bit?e.g. To search for repositories using Octokit you need to create a `SearchRepositoriesRequest` and populate it with the search criteria.,,,,,,
43552833,951,PullRequestReviewComment,"It'd be nice to have an example below this around how to use this with a `GitHubClient`, if only to see something like:or whatever it's supposed to do...",,,,,,
